Comment,Sentiment,Like,Haha,Angry,Love,Care,Sad,Wow
বাংলাদেশ ক্রিকেটারদের মন ভেঙে দে তো সাধারণ জনগণ তামিম ইকবাল খান হচ্ছে পুরো টিকেট রাজ্যের রাজা ইন্ডিয়া রোহিত শর্মা তার তো কোন ফর্ম নাই সে যদি ২০২৩ সালে বিশ্বকাপ খেলতে পারে তামিম ইকবাল গান কেন পারবেনা সো আমাদের দেশের মানুষ সান্তনা দিতে জানে না শুধু ট্রোল করতেই জানে আমরা আপনাকে অনেক মিস করবো খান সাহেব,Negative,0,0,0,0,0,0,0
তামিম থাকতে চেয়েছিলো তাকে সমালোচনা থাকতে দেয়নি,Negative,0,0,0,0,0,0,0
দুচোখের রক্তক্ষরণ,Negative,0,0,0,0,0,0,0
দেশের জন্য যা যা দিয়েছেন সব কিছুর জন্য ধন্যবাদ তবে বিশ্বকাপ টা খেললে বেশি খুশি হতাম,Positive,0,0,0,0,0,0,0
আসলে আমরা বাঙালি হিসেবে লজ্জিত,Negative,3,0,0,0,0,0,0
আমরা তামিম ফ্যান কখনোই ভুলবো না আপনাকে,Positive,2,0,0,0,0,0,0
সব ক্রিকেটারের পোষ্ট দেখলে ও,Positive,0,0,0,0,0,0,0
তামিমের ২৩ ওয়ানডে বিশ্বকাপ নিয়ে অনেক সপ্ন ছিলো,Positive,2,0,0,0,0,0,0
ব্যাট হাতে ভাঙা আঙুল নিয়ে হয়তো ক্রিজে এসে ব্যাট করার মতো হয়তো কোনদিন কাউকে দেখা যাবে নাআজকে সেই ম্যাচটির কথা বারবার মনে পড়ছে বিদায় TI28,Positive,0,0,0,0,0,0,0
তামিম ছাড়া বাংলাদেশের খেলা দেখতে ভালো লাগবেনা,Neutral,2,0,0,0,0,0,0
তামিম কাঁদছে,Negative,2,0,0,0,0,0,0
বাংলাদেশ হারালো বাংলার ক্রিকেট ইতিহাসের সর্বকালের সেরা ওপেনার কে,Negative,4,0,0,0,0,0,0
বিদায় খান সাহেব,Negative,0,0,0,0,0,0,0
তামিম ইকবালের জীবনে এর থেকে খারাপ সময় গেছে,Negative,3,0,0,0,0,0,0
সামনেই আপনাদের সিরিয়াল,Negative,0,0,0,0,0,0,0
তামিমকে স্বসম্মানে বিশ্বকাপের মঞ্চে রাজকীয় বিদায়ের দাবীতে মিছিল না হলে বুঝে নেবেন জাতি হিসেবে আমাদের অকৃতজ্ঞতা,Positive,4,0,0,0,0,0,0
বাংলাদেশের খেলা দেখার মতো আর কিছু থাকলো না,Negative,0,0,0,0,0,0,0
বিশ্বকাপ টা খেলা উচিত ছিলো,Positive,1,0,0,0,0,0,0
আর কখনোই লালসবুজের জার্সি তে দেখা যাবে না তামিম ভাই কে দুপুরে খানা ও খেতে পারি নাই তামিম ভাইয়ের কান্না দেখে,Positive,0,0,0,0,0,0,0
তোমাকে অনেক মিস করব খান সাহেব,Negative,2,0,0,0,0,0,0
তামিম ইকবাল খান,Positive,0,0,0,0,0,0,0
যে সব বোনেরা বিয়ের আগে বে*দ্বীনি পরিবেশে লড়াই করে যাচ্ছে,Neutral,1,0,0,0,0,0,0
নির্লজ্জের মতো চেয়ার আঁকড়ে ধরে থাকবে তারাই যারা অযোগ্য,Negative,4,0,0,0,0,0,0
তামিম,Negative,1,0,0,0,0,0,0
একমাত্র তামিমের খেলা দেখার জন্য সারাক্ষণ বসে থাকি মিস ইউ বাংলা বস,Positive,1,0,0,0,0,0,0
ভাই খান সাহেব এর থেকে এটা কোনো ভাবেই মানতে পারতেছি না,Negative,0,0,0,0,0,0,0
বাংলাদেশ ওপেনিংয়ে তামিম কে ব্যাট হাতে দেখাটা ছিলো আমাদের শৈশবের এক সুন্দরতম দৃশ্য,Positive,1,0,0,0,0,0,0
লাল সবুজের জার্সিতে অনেক বেশি মিস করবো খান সাহেবকে,Negative,3,0,0,0,0,0,0
সামনে বিশ্বকাপ একটা দলকে এতদিন ধরে আগলে রেখে মাত্র দুই মাস আছে বিশ্বকাপের এই সময় অবসর নেওয়া মানা যায় না,Negative,0,0,0,0,0,0,0
বাংলাদেশ ক্রিকেট থেকে আরো এক নক্ষত্রের পতন এ বিদায় মেনে নেওয়া কষ্টের,Neutral,4,0,0,0,0,0,0
ঘুমের ওষুধ ঘুম দেয় না; ঘুম কেড়ে নেয়,Neutral,6,0,0,0,0,0,0
তামিম ইকবাল ভাই নিঃসন্দেহ বাংলাদেশের সর্বকালের সেরা ড্যাশিং ওপেনার এদেশের ভবিষ্যৎ ক্রিকেটের আকাশে কালো মেঘের আভাস পাওয়া যাচ্ছে সামনে এশিয়া কাপ,Positive,2,0,0,0,0,0,0
তামিম থাকতে মর্ম দেয় নাই এখন তার মর্ম বুঝবে,Neutral,2,0,0,0,0,0,0
একজন ক্রিকেট ভক্ত হিসেবে আপনার এতো বড় সিদ্ধান্ত মেনে নিতে খুবই কষ্ট হচ্ছে,Negative,2,0,0,0,0,1,0
মিরাজ ভাই আপনি কষ্ট পাবেন না আপনার জন্য আমি আছি,Neutral,0,1,0,0,0,0,0
আপনাকে দেখেই ক্রিকেট এর প্রতি এত ভালোবাসা শুরু হয়েছিল অনেক মিস করবো আপনাকে আপনি বাংলাদেশ ক্রিকেট এ যা দিয়েছেন তা কোনো দিন ভুলার মতো না ভালো থাকবেন আল্লাহ তায়ালা আপনাকে সব সময় সুস্থ রাখুক আমিন আমাদের দেশের একজন উজ্জ্বল নক্ষত্র হারালাম আজকে ০৬ / ০৭ / ২৩ আমাদের চট্টগ্রামের গর্ব খান সাহেব তামিম ইকবাল খান Tamim Iqbal এটাই আমাদের দেশের ক্রিকেট এর অবস্থা বিদায় ক্যাপ্টেন মাই ক্রিকেট আইডল,Positive,2,0,0,0,0,0,0
বিশ্বকাপে তামিম ছিল এক পাহাড় সাহস,Positive,0,0,0,0,0,0,0
সৌম্য সরকার কে দলে ঢুকাতে বিসিবির আর কোনো সমস্যা হবে না,Neutral,4,0,0,0,0,0,0
আমার অনেক পছন্দের খেলোয়াড় ছিলেন তামিম ইকবাল,Neutral,0,0,0,0,0,0,0
সবাইকে ধন্যবাদ,Positive,54,0,0,287,45,0,0
সারাটা জীবন এমন সাদাসিধা মিরাজ হয়েই থাইকেন ভাই,Positive,4,0,0,54,23,0,0
কালেমা পড়তে পড়তে যেনো জীবনের,Neutral,23,0,0,44,0,0,0
একমাত্র কোরআনের হাফেজরাই পেরেছে প্রতি বছর বিশ্ব জয় করে,Neutral,0,0,0,0,0,0,0
